,ID,STATE_CODE,STATE_NAME,CITY,COUNTY,LATITUDE,LONGITUDE,city,state_,min_salary,max_salary,senior_job,salary_lvl,salary_average
17,87,AK,Alaska,Houston,Matanuska Susitna,61.633611,-149.841111,Houston,TX,29,38,False,Low,33.5
18,87,AK,Alaska,Houston,Matanuska Susitna,61.633611,-149.841111,Houston,TX,29,38,False,Low,33.5
19,87,AK,Alaska,Houston,Matanuska Susitna,61.633611,-149.841111,Houston,TX,29,38,False,Low,33.5
20,87,AK,Alaska,Houston,Matanuska Susitna,61.633611,-149.841111,Houston,TX,29,38,False,Low,33.5
21,87,AK,Alaska,Houston,Matanuska Susitna,61.633611,-149.841111,Houston,TX,29,38,False,Low,33.5
22,87,AK,Alaska,Houston,Matanuska Susitna,61.633611,-149.841111,Houston,TX,29,38,False,Low,33.5
23,87,AK,Alaska,Houston,Matanuska Susitna,61.633611,-149.841111,Houston,TX,29,38,False,Low,33.5
24,87,AK,Alaska,Houston,Matanuska Susitna,61.633611,-149.841111,Houston,TX,29,38,False,Low,33.5
25,87,AK,Alaska,Houston,Matanuska Susitna,61.633611,-149.841111,Houston,TX,29,38,False,Low,33.5
26,87,AK,Alaska,Houston,Matanuska Susitna,61.633611,-149.841111,Houston,TX,47,76,False,Medium,61.5
27,87,AK,Alaska,Houston,Matanuska Susitna,61.633611,-149.841111,Houston,TX,47,76,False,Medium,61.5
28,87,AK,Alaska,Houston,Matanuska Susitna,61.633611,-149.841111,Houston,TX,47,76,False,Medium,61.5
29,87,AK,Alaska,Houston,Matanuska Susitna,61.633611,-149.841111,Houston,TX,47,76,False,Medium,61.5
30,87,AK,Alaska,Houston,Matanuska Susitna,61.633611,-149.841111,Houston,TX,47,76,False,Medium,61.5
31,87,AK,Alaska,Houston,Matanuska Susitna,61.633611,-149.841111,Houston,TX,47,76,False,Medium,61.5
32,87,AK,Alaska,Houston,Matanuska Susitna,61.633611,-149.841111,Houston,TX,47,76,False,Medium,61.5
33,87,AK,Alaska,Houston,Matanuska Susitna,61.633611,-149.841111,Houston,TX,47,76,False,Medium,61.5
34,87,AK,Alaska,Houston,Matanuska Susitna,61.633611,-149.841111,Houston,TX,47,76,False,Medium,61.5
35,87,AK,Alaska,Houston,Matanuska Susitna,61.633611,-149.841111,Houston,TX,47,76,False,Medium,61.5
36,87,AK,Alaska,Houston,Matanuska Susitna,61.633611,-149.841111,Houston,TX,47,76,False,Medium,61.5
37,87,AK,Alaska,Houston,Matanuska Susitna,61.633611,-149.841111,Houston,TX,47,76,False,Medium,61.5
38,87,AK,Alaska,Houston,Matanuska Susitna,61.633611,-149.841111,Houston,TX,47,76,False,Medium,61.5
39,87,AK,Alaska,Houston,Matanuska Susitna,61.633611,-149.841111,Houston,TX,47,76,False,Medium,61.5
40,87,AK,Alaska,Houston,Matanuska Susitna,61.633611,-149.841111,Houston,TX,47,76,False,Medium,61.5
41,87,AK,Alaska,Houston,Matanuska Susitna,61.633611,-149.841111,Houston,TX,47,76,False,Medium,61.5
42,87,AK,Alaska,Houston,Matanuska Susitna,61.633611,-149.841111,Houston,TX,47,76,False,Medium,61.5
43,87,AK,Alaska,Houston,Matanuska Susitna,61.633611,-149.841111,Houston,TX,47,76,False,Medium,61.5
44,87,AK,Alaska,Houston,Matanuska Susitna,61.633611,-149.841111,Houston,TX,47,76,True,Medium,61.5
45,87,AK,Alaska,Houston,Matanuska Susitna,61.633611,-149.841111,Houston,TX,47,76,False,Medium,61.5
46,87,AK,Alaska,Houston,Matanuska Susitna,61.633611,-149.841111,Houston,TX,47,76,False,Medium,61.5
47,87,AK,Alaska,Houston,Matanuska Susitna,61.633611,-149.841111,Houston,TX,47,76,False,Medium,61.5
48,87,AK,Alaska,Houston,Matanuska Susitna,61.633611,-149.841111,Houston,TX,47,76,False,Medium,61.5
49,87,AK,Alaska,Houston,Matanuska Susitna,61.633611,-149.841111,Houston,TX,47,76,False,Medium,61.5
50,87,AK,Alaska,Houston,Matanuska Susitna,61.633611,-149.841111,Houston,TX,47,76,False,Medium,61.5
51,87,AK,Alaska,Houston,Matanuska Susitna,61.633611,-149.841111,Houston,TX,74,123,False,High,98.5
52,87,AK,Alaska,Houston,Matanuska Susitna,61.633611,-149.841111,Houston,TX,74,123,False,High,98.5
53,87,AK,Alaska,Houston,Matanuska Susitna,61.633611,-149.841111,Houston,TX,74,123,False,High,98.5
54,87,AK,Alaska,Houston,Matanuska Susitna,61.633611,-149.841111,Houston,TX,74,123,True,High,98.5
55,87,AK,Alaska,Houston,Matanuska Susitna,61.633611,-149.841111,Houston,TX,74,123,False,High,98.5
56,87,AK,Alaska,Houston,Matanuska Susitna,61.633611,-149.841111,Houston,TX,74,123,True,High,98.5
57,87,AK,Alaska,Houston,Matanuska Susitna,61.633611,-149.841111,Houston,TX,74,123,False,High,98.5
58,87,AK,Alaska,Houston,Matanuska Susitna,61.633611,-149.841111,Houston,TX,74,123,False,High,98.5
59,87,AK,Alaska,Houston,Matanuska Susitna,61.633611,-149.841111,Houston,TX,74,123,False,High,98.5
60,87,AK,Alaska,Houston,Matanuska Susitna,61.633611,-149.841111,Houston,TX,74,123,False,High,98.5
61,87,AK,Alaska,Houston,Matanuska Susitna,61.633611,-149.841111,Houston,TX,74,123,False,High,98.5
62,87,AK,Alaska,Houston,Matanuska Susitna,61.633611,-149.841111,Houston,TX,74,123,False,High,98.5
63,87,AK,Alaska,Houston,Matanuska Susitna,61.633611,-149.841111,Houston,TX,74,123,False,High,98.5
64,87,AK,Alaska,Houston,Matanuska Susitna,61.633611,-149.841111,Houston,TX,74,123,False,High,98.5
65,87,AK,Alaska,Houston,Matanuska Susitna,61.633611,-149.841111,Houston,TX,74,123,False,High,98.5
66,87,AK,Alaska,Houston,Matanuska Susitna,61.633611,-149.841111,Houston,TX,74,123,False,High,98.5
67,87,AK,Alaska,Houston,Matanuska Susitna,61.633611,-149.841111,Houston,TX,74,123,False,High,98.5
68,87,AK,Alaska,Houston,Matanuska Susitna,61.633611,-149.841111,Houston,TX,74,123,False,High,98.5
69,87,AK,Alaska,Houston,Matanuska Susitna,61.633611,-149.841111,Houston,TX,74,123,False,High,98.5
70,87,AK,Alaska,Houston,Matanuska Susitna,61.633611,-149.841111,Houston,TX,74,123,False,High,98.5
71,87,AK,Alaska,Houston,Matanuska Susitna,61.633611,-149.841111,Houston,TX,74,123,False,High,98.5
72,512,AL,Alabama,Houston,Winston,34.118042,-87.26183,Houston,TX,29,38,False,Low,33.5
73,512,AL,Alabama,Houston,Winston,34.118042,-87.26183,Houston,TX,29,38,False,Low,33.5
74,512,AL,Alabama,Houston,Winston,34.118042,-87.26183,Houston,TX,29,38,False,Low,33.5
75,512,AL,Alabama,Houston,Winston,34.118042,-87.26183,Houston,TX,29,38,False,Low,33.5
76,512,AL,Alabama,Houston,Winston,34.118042,-87.26183,Houston,TX,29,38,False,Low,33.5
77,512,AL,Alabama,Houston,Winston,34.118042,-87.26183,Houston,TX,29,38,False,Low,33.5
78,512,AL,Alabama,Houston,Winston,34.118042,-87.26183,Houston,TX,29,38,False,Low,33.5
79,512,AL,Alabama,Houston,Winston,34.118042,-87.26183,Houston,TX,29,38,False,Low,33.5
80,512,AL,Alabama,Houston,Winston,34.118042,-87.26183,Houston,TX,29,38,False,Low,33.5
81,512,AL,Alabama,Houston,Winston,34.118042,-87.26183,Houston,TX,29,38,False,Low,33.5
82,512,AL,Alabama,Houston,Winston,34.118042,-87.26183,Houston,TX,29,38,False,Low,33.5
83,512,AL,Alabama,Houston,Winston,34.118042,-87.26183,Houston,TX,29,38,False,Low,33.5
84,512,AL,Alabama,Houston,Winston,34.118042,-87.26183,Houston,TX,29,38,False,Low,33.5
85,512,AL,Alabama,Houston,Winston,34.118042,-87.26183,Houston,TX,29,38,False,Low,33.5
86,512,AL,Alabama,Houston,Winston,34.118042,-87.26183,Houston,TX,29,38,False,Low,33.5
87,512,AL,Alabama,Houston,Winston,34.118042,-87.26183,Houston,TX,29,38,False,Low,33.5
88,512,AL,Alabama,Houston,Winston,34.118042,-87.26183,Houston,TX,29,38,False,Low,33.5
89,512,AL,Alabama,Houston,Winston,34.118042,-87.26183,Houston,TX,29,38,False,Low,33.5
90,512,AL,Alabama,Houston,Winston,34.118042,-87.26183,Houston,TX,29,38,False,Low,33.5
91,512,AL,Alabama,Houston,Winston,34.118042,-87.26183,Houston,TX,29,38,False,Low,33.5
92,512,AL,Alabama,Houston,Winston,34.118042,-87.26183,Houston,TX,29,38,False,Low,33.5
93,512,AL,Alabama,Houston,Winston,34.118042,-87.26183,Houston,TX,29,38,False,Low,33.5
94,512,AL,Alabama,Houston,Winston,34.118042,-87.26183,Houston,TX,29,38,False,Low,33.5
95,512,AL,Alabama,Houston,Winston,34.118042,-87.26183,Houston,TX,29,38,False,Low,33.5
96,512,AL,Alabama,Houston,Winston,34.118042,-87.26183,Houston,TX,29,38,False,Low,33.5
97,512,AL,Alabama,Houston,Winston,34.118042,-87.26183,Houston,TX,29,38,False,Low,33.5
98,512,AL,Alabama,Houston,Winston,34.118042,-87.26183,Houston,TX,47,76,False,Medium,61.5
99,512,AL,Alabama,Houston,Winston,34.118042,-87.26183,Houston,TX,47,76,False,Medium,61.5
100,512,AL,Alabama,Houston,Winston,34.118042,-87.26183,Houston,TX,47,76,False,Medium,61.5
101,512,AL,Alabama,Houston,Winston,34.118042,-87.26183,Houston,TX,47,76,False,Medium,61.5
102,512,AL,Alabama,Houston,Winston,34.118042,-87.26183,Houston,TX,47,76,False,Medium,61.5
103,512,AL,Alabama,Houston,Winston,34.118042,-87.26183,Houston,TX,47,76,False,Medium,61.5
104,512,AL,Alabama,Houston,Winston,34.118042,-87.26183,Houston,TX,47,76,False,Medium,61.5
105,512,AL,Alabama,Houston,Winston,34.118042,-87.26183,Houston,TX,47,76,False,Medium,61.5
106,512,AL,Alabama,Houston,Winston,34.118042,-87.26183,Houston,TX,47,76,False,Medium,61.5
107,512,AL,Alabama,Houston,Winston,34.118042,-87.26183,Houston,TX,47,76,False,Medium,61.5
108,512,AL,Alabama,Houston,Winston,34.118042,-87.26183,Houston,TX,47,76,False,Medium,61.5
109,512,AL,Alabama,Houston,Winston,34.118042,-87.26183,Houston,TX,47,76,False,Medium,61.5
110,512,AL,Alabama,Houston,Winston,34.118042,-87.26183,Houston,TX,47,76,False,Medium,61.5
111,512,AL,Alabama,Houston,Winston,34.118042,-87.26183,Houston,TX,47,76,False,Medium,61.5
112,512,AL,Alabama,Houston,Winston,34.118042,-87.26183,Houston,TX,47,76,False,Medium,61.5
113,512,AL,Alabama,Houston,Winston,34.118042,-87.26183,Houston,TX,47,76,False,Medium,61.5
114,512,AL,Alabama,Houston,Winston,34.118042,-87.26183,Houston,TX,47,76,False,Medium,61.5
115,512,AL,Alabama,Houston,Winston,34.118042,-87.26183,Houston,TX,47,76,False,Medium,61.5
116,512,AL,Alabama,Houston,Winston,34.118042,-87.26183,Houston,TX,47,76,True,Medium,61.5
117,512,AL,Alabama,Houston,Winston,34.118042,-87.26183,Houston,TX,47,76,False,Medium,61.5
118,512,AL,Alabama,Houston,Winston,34.118042,-87.26183,Houston,TX,47,76,False,Medium,61.5
119,512,AL,Alabama,Houston,Winston,34.118042,-87.26183,Houston,TX,47,76,False,Medium,61.5
120,512,AL,Alabama,Houston,Winston,34.118042,-87.26183,Houston,TX,47,76,False,Medium,61.5
121,512,AL,Alabama,Houston,Winston,34.118042,-87.26183,Houston,TX,47,76,False,Medium,61.5
122,512,AL,Alabama,Houston,Winston,34.118042,-87.26183,Houston,TX,47,76,False,Medium,61.5
123,512,AL,Alabama,Houston,Winston,34.118042,-87.26183,Houston,TX,74,123,False,High,98.5
124,512,AL,Alabama,Houston,Winston,34.118042,-87.26183,Houston,TX,74,123,False,High,98.5
125,512,AL,Alabama,Houston,Winston,34.118042,-87.26183,Houston,TX,74,123,False,High,98.5
126,512,AL,Alabama,Houston,Winston,34.118042,-87.26183,Houston,TX,74,123,True,High,98.5
127,512,AL,Alabama,Houston,Winston,34.118042,-87.26183,Houston,TX,74,123,False,High,98.5
128,512,AL,Alabama,Houston,Winston,34.118042,-87.26183,Houston,TX,74,123,True,High,98.5
129,512,AL,Alabama,Houston,Winston,34.118042,-87.26183,Houston,TX,74,123,False,High,98.5
130,512,AL,Alabama,Houston,Winston,34.118042,-87.26183,Houston,TX,74,123,False,High,98.5
131,512,AL,Alabama,Houston,Winston,34.118042,-87.26183,Houston,TX,74,123,False,High,98.5
132,512,AL,Alabama,Houston,Winston,34.118042,-87.26183,Houston,TX,74,123,False,High,98.5
133,512,AL,Alabama,Houston,Winston,34.118042,-87.26183,Houston,TX,74,123,False,High,98.5
134,512,AL,Alabama,Houston,Winston,34.118042,-87.26183,Houston,TX,74,123,False,High,98.5
135,512,AL,Alabama,Houston,Winston,34.118042,-87.26183,Houston,TX,74,123,False,High,98.5
136,512,AL,Alabama,Houston,Winston,34.118042,-87.26183,Houston,TX,74,123,False,High,98.5
137,512,AL,Alabama,Houston,Winston,34.118042,-87.26183,Houston,TX,74,123,False,High,98.5
138,512,AL,Alabama,Houston,Winston,34.118042,-87.26183,Houston,TX,74,123,False,High,98.5
139,512,AL,Alabama,Houston,Winston,34.118042,-87.26183,Houston,TX,74,123,False,High,98.5
140,512,AL,Alabama,Houston,Winston,34.118042,-87.26183,Houston,TX,74,123,False,High,98.5
141,512,AL,Alabama,Houston,Winston,34.118042,-87.26183,Houston,TX,74,123,False,High,98.5
142,512,AL,Alabama,Houston,Winston,34.118042,-87.26183,Houston,TX,74,123,False,High,98.5
143,512,AL,Alabama,Houston,Winston,34.118042,-87.26183,Houston,TX,74,123,False,High,98.5
144,1085,AR,Arkansas,Houston,Perry,35.036209,-92.691319,Houston,TX,29,38,False,Low,33.5
145,1085,AR,Arkansas,Houston,Perry,35.036209,-92.691319,Houston,TX,29,38,False,Low,33.5
146,1085,AR,Arkansas,Houston,Perry,35.036209,-92.691319,Houston,TX,29,38,False,Low,33.5
147,1085,AR,Arkansas,Houston,Perry,35.036209,-92.691319,Houston,TX,29,38,False,Low,33.5
148,1085,AR,Arkansas,Houston,Perry,35.036209,-92.691319,Houston,TX,29,38,False,Low,33.5
149,1085,AR,Arkansas,Houston,Perry,35.036209,-92.691319,Houston,TX,29,38,False,Low,33.5
150,1085,AR,Arkansas,Houston,Perry,35.036209,-92.691319,Houston,TX,29,38,False,Low,33.5
151,1085,AR,Arkansas,Houston,Perry,35.036209,-92.691319,Houston,TX,29,38,False,Low,33.5
152,1085,AR,Arkansas,Houston,Perry,35.036209,-92.691319,Houston,TX,29,38,False,Low,33.5
153,1085,AR,Arkansas,Houston,Perry,35.036209,-92.691319,Houston,TX,29,38,False,Low,33.5
154,1085,AR,Arkansas,Houston,Perry,35.036209,-92.691319,Houston,TX,29,38,False,Low,33.5
155,1085,AR,Arkansas,Houston,Perry,35.036209,-92.691319,Houston,TX,29,38,False,Low,33.5
156,1085,AR,Arkansas,Houston,Perry,35.036209,-92.691319,Houston,TX,29,38,False,Low,33.5
157,1085,AR,Arkansas,Houston,Perry,35.036209,-92.691319,Houston,TX,29,38,False,Low,33.5
158,1085,AR,Arkansas,Houston,Perry,35.036209,-92.691319,Houston,TX,29,38,False,Low,33.5
159,1085,AR,Arkansas,Houston,Perry,35.036209,-92.691319,Houston,TX,29,38,False,Low,33.5
160,1085,AR,Arkansas,Houston,Perry,35.036209,-92.691319,Houston,TX,29,38,False,Low,33.5
161,1085,AR,Arkansas,Houston,Perry,35.036209,-92.691319,Houston,TX,29,38,False,Low,33.5
162,1085,AR,Arkansas,Houston,Perry,35.036209,-92.691319,Houston,TX,29,38,False,Low,33.5
163,1085,AR,Arkansas,Houston,Perry,35.036209,-92.691319,Houston,TX,29,38,False,Low,33.5
164,1085,AR,Arkansas,Houston,Perry,35.036209,-92.691319,Houston,TX,29,38,False,Low,33.5
165,1085,AR,Arkansas,Houston,Perry,35.036209,-92.691319,Houston,TX,29,38,False,Low,33.5
166,1085,AR,Arkansas,Houston,Perry,35.036209,-92.691319,Houston,TX,29,38,False,Low,33.5
167,1085,AR,Arkansas,Houston,Perry,35.036209,-92.691319,Houston,TX,29,38,False,Low,33.5
168,1085,AR,Arkansas,Houston,Perry,35.036209,-92.691319,Houston,TX,29,38,False,Low,33.5
169,1085,AR,Arkansas,Houston,Perry,35.036209,-92.691319,Houston,TX,29,38,False,Low,33.5
170,1085,AR,Arkansas,Houston,Perry,35.036209,-92.691319,Houston,TX,47,76,False,Medium,61.5
171,1085,AR,Arkansas,Houston,Perry,35.036209,-92.691319,Houston,TX,47,76,False,Medium,61.5
172,1085,AR,Arkansas,Houston,Perry,35.036209,-92.691319,Houston,TX,47,76,False,Medium,61.5
173,1085,AR,Arkansas,Houston,Perry,35.036209,-92.691319,Houston,TX,47,76,False,Medium,61.5
174,1085,AR,Arkansas,Houston,Perry,35.036209,-92.691319,Houston,TX,47,76,False,Medium,61.5
175,1085,AR,Arkansas,Houston,Perry,35.036209,-92.691319,Houston,TX,47,76,False,Medium,61.5
176,1085,AR,Arkansas,Houston,Perry,35.036209,-92.691319,Houston,TX,47,76,False,Medium,61.5
177,1085,AR,Arkansas,Houston,Perry,35.036209,-92.691319,Houston,TX,47,76,False,Medium,61.5
178,1085,AR,Arkansas,Houston,Perry,35.036209,-92.691319,Houston,TX,47,76,False,Medium,61.5
179,1085,AR,Arkansas,Houston,Perry,35.036209,-92.691319,Houston,TX,47,76,False,Medium,61.5
180,1085,AR,Arkansas,Houston,Perry,35.036209,-92.691319,Houston,TX,47,76,False,Medium,61.5
181,1085,AR,Arkansas,Houston,Perry,35.036209,-92.691319,Houston,TX,47,76,False,Medium,61.5
182,1085,AR,Arkansas,Houston,Perry,35.036209,-92.691319,Houston,TX,47,76,False,Medium,61.5
183,1085,AR,Arkansas,Houston,Perry,35.036209,-92.691319,Houston,TX,47,76,False,Medium,61.5
184,1085,AR,Arkansas,Houston,Perry,35.036209,-92.691319,Houston,TX,47,76,False,Medium,61.5
185,1085,AR,Arkansas,Houston,Perry,35.036209,-92.691319,Houston,TX,47,76,False,Medium,61.5
186,1085,AR,Arkansas,Houston,Perry,35.036209,-92.691319,Houston,TX,47,76,False,Medium,61.5
187,1085,AR,Arkansas,Houston,Perry,35.036209,-92.691319,Houston,TX,47,76,False,Medium,61.5
188,1085,AR,Arkansas,Houston,Perry,35.036209,-92.691319,Houston,TX,47,76,True,Medium,61.5
189,1085,AR,Arkansas,Houston,Perry,35.036209,-92.691319,Houston,TX,47,76,False,Medium,61.5
190,1085,AR,Arkansas,Houston,Perry,35.036209,-92.691319,Houston,TX,47,76,False,Medium,61.5
191,1085,AR,Arkansas,Houston,Perry,35.036209,-92.691319,Houston,TX,47,76,False,Medium,61.5
192,1085,AR,Arkansas,Houston,Perry,35.036209,-92.691319,Houston,TX,47,76,False,Medium,61.5
193,1085,AR,Arkansas,Houston,Perry,35.036209,-92.691319,Houston,TX,47,76,False,Medium,61.5
194,1085,AR,Arkansas,Houston,Perry,35.036209,-92.691319,Houston,TX,47,76,False,Medium,61.5
195,1085,AR,Arkansas,Houston,Perry,35.036209,-92.691319,Houston,TX,74,123,False,High,98.5
196,1085,AR,Arkansas,Houston,Perry,35.036209,-92.691319,Houston,TX,74,123,False,High,98.5
197,1085,AR,Arkansas,Houston,Perry,35.036209,-92.691319,Houston,TX,74,123,False,High,98.5
198,1085,AR,Arkansas,Houston,Perry,35.036209,-92.691319,Houston,TX,74,123,True,High,98.5
199,1085,AR,Arkansas,Houston,Perry,35.036209,-92.691319,Houston,TX,74,123,False,High,98.5
200,1085,AR,Arkansas,Houston,Perry,35.036209,-92.691319,Houston,TX,74,123,True,High,98.5
201,1085,AR,Arkansas,Houston,Perry,35.036209,-92.691319,Houston,TX,74,123,False,High,98.5
202,1085,AR,Arkansas,Houston,Perry,35.036209,-92.691319,Houston,TX,74,123,False,High,98.5
203,1085,AR,Arkansas,Houston,Perry,35.036209,-92.691319,Houston,TX,74,123,False,High,98.5
204,1085,AR,Arkansas,Houston,Perry,35.036209,-92.691319,Houston,TX,74,123,False,High,98.5
205,1085,AR,Arkansas,Houston,Perry,35.036209,-92.691319,Houston,TX,74,123,False,High,98.5
206,1085,AR,Arkansas,Houston,Perry,35.036209,-92.691319,Houston,TX,74,123,False,High,98.5
207,1085,AR,Arkansas,Houston,Perry,35.036209,-92.691319,Houston,TX,74,123,False,High,98.5
208,1085,AR,Arkansas,Houston,Perry,35.036209,-92.691319,Houston,TX,74,123,False,High,98.5
209,1085,AR,Arkansas,Houston,Perry,35.036209,-92.691319,Houston,TX,74,123,False,High,98.5
210,1085,AR,Arkansas,Houston,Perry,35.036209,-92.691319,Houston,TX,74,123,False,High,98.5
211,1085,AR,Arkansas,Houston,Perry,35.036209,-92.691319,Houston,TX,74,123,False,High,98.5
212,1085,AR,Arkansas,Houston,Perry,35.036209,-92.691319,Houston,TX,74,123,False,High,98.5
213,1085,AR,Arkansas,Houston,Perry,35.036209,-92.691319,Houston,TX,74,123,False,High,98.5
214,1085,AR,Arkansas,Houston,Perry,35.036209,-92.691319,Houston,TX,74,123,False,High,98.5
215,1085,AR,Arkansas,Houston,Perry,35.036209,-92.691319,Houston,TX,74,123,False,High,98.5
216,3632,DE,Delaware,Houston,Kent,38.91143,-75.506354,Houston,TX,29,38,False,Low,33.5
217,3632,DE,Delaware,Houston,Kent,38.91143,-75.506354,Houston,TX,29,38,False,Low,33.5
218,3632,DE,Delaware,Houston,Kent,38.91143,-75.506354,Houston,TX,29,38,False,Low,33.5
219,3632,DE,Delaware,Houston,Kent,38.91143,-75.506354,Houston,TX,29,38,False,Low,33.5
220,3632,DE,Delaware,Houston,Kent,38.91143,-75.506354,Houston,TX,29,38,False,Low,33.5
221,3632,DE,Delaware,Houston,Kent,38.91143,-75.506354,Houston,TX,29,38,False,Low,33.5
222,3632,DE,Delaware,Houston,Kent,38.91143,-75.506354,Houston,TX,29,38,False,Low,33.5
223,3632,DE,Delaware,Houston,Kent,38.91143,-75.506354,Houston,TX,29,38,False,Low,33.5
224,3632,DE,Delaware,Houston,Kent,38.91143,-75.506354,Houston,TX,29,38,False,Low,33.5
225,3632,DE,Delaware,Houston,Kent,38.91143,-75.506354,Houston,TX,29,38,False,Low,33.5
226,3632,DE,Delaware,Houston,Kent,38.91143,-75.506354,Houston,TX,29,38,False,Low,33.5
227,3632,DE,Delaware,Houston,Kent,38.91143,-75.506354,Houston,TX,29,38,False,Low,33.5
228,3632,DE,Delaware,Houston,Kent,38.91143,-75.506354,Houston,TX,29,38,False,Low,33.5
229,3632,DE,Delaware,Houston,Kent,38.91143,-75.506354,Houston,TX,29,38,False,Low,33.5
230,3632,DE,Delaware,Houston,Kent,38.91143,-75.506354,Houston,TX,29,38,False,Low,33.5
231,3632,DE,Delaware,Houston,Kent,38.91143,-75.506354,Houston,TX,29,38,False,Low,33.5
232,3632,DE,Delaware,Houston,Kent,38.91143,-75.506354,Houston,TX,29,38,False,Low,33.5
233,3632,DE,Delaware,Houston,Kent,38.91143,-75.506354,Houston,TX,29,38,False,Low,33.5
234,3632,DE,Delaware,Houston,Kent,38.91143,-75.506354,Houston,TX,29,38,False,Low,33.5
235,3632,DE,Delaware,Houston,Kent,38.91143,-75.506354,Houston,TX,29,38,False,Low,33.5
236,3632,DE,Delaware,Houston,Kent,38.91143,-75.506354,Houston,TX,29,38,False,Low,33.5
237,3632,DE,Delaware,Houston,Kent,38.91143,-75.506354,Houston,TX,29,38,False,Low,33.5
238,3632,DE,Delaware,Houston,Kent,38.91143,-75.506354,Houston,TX,29,38,False,Low,33.5
239,3632,DE,Delaware,Houston,Kent,38.91143,-75.506354,Houston,TX,29,38,False,Low,33.5
240,3632,DE,Delaware,Houston,Kent,38.91143,-75.506354,Houston,TX,29,38,False,Low,33.5
241,3632,DE,Delaware,Houston,Kent,38.91143,-75.506354,Houston,TX,29,38,False,Low,33.5
242,3632,DE,Delaware,Houston,Kent,38.91143,-75.506354,Houston,TX,47,76,False,Medium,61.5
243,3632,DE,Delaware,Houston,Kent,38.91143,-75.506354,Houston,TX,47,76,False,Medium,61.5
244,3632,DE,Delaware,Houston,Kent,38.91143,-75.506354,Houston,TX,47,76,False,Medium,61.5
245,3632,DE,Delaware,Houston,Kent,38.91143,-75.506354,Houston,TX,47,76,False,Medium,61.5
246,3632,DE,Delaware,Houston,Kent,38.91143,-75.506354,Houston,TX,47,76,False,Medium,61.5
247,3632,DE,Delaware,Houston,Kent,38.91143,-75.506354,Houston,TX,47,76,False,Medium,61.5
248,3632,DE,Delaware,Houston,Kent,38.91143,-75.506354,Houston,TX,47,76,False,Medium,61.5
249,3632,DE,Delaware,Houston,Kent,38.91143,-75.506354,Houston,TX,47,76,False,Medium,61.5
250,3632,DE,Delaware,Houston,Kent,38.91143,-75.506354,Houston,TX,47,76,False,Medium,61.5
251,3632,DE,Delaware,Houston,Kent,38.91143,-75.506354,Houston,TX,47,76,False,Medium,61.5
252,3632,DE,Delaware,Houston,Kent,38.91143,-75.506354,Houston,TX,47,76,False,Medium,61.5
253,3632,DE,Delaware,Houston,Kent,38.91143,-75.506354,Houston,TX,47,76,False,Medium,61.5
254,3632,DE,Delaware,Houston,Kent,38.91143,-75.506354,Houston,TX,47,76,False,Medium,61.5
255,3632,DE,Delaware,Houston,Kent,38.91143,-75.506354,Houston,TX,47,76,False,Medium,61.5
256,3632,DE,Delaware,Houston,Kent,38.91143,-75.506354,Houston,TX,47,76,False,Medium,61.5
257,3632,DE,Delaware,Houston,Kent,38.91143,-75.506354,Houston,TX,47,76,False,Medium,61.5
